Date,Region,AveragePrice,Index,SalesVolume,DetachedPrice,SemiDetachedPrice,TerracedPrice,FlatPrice,GVA (millions),Population,dist_from_lon,dist_from_lon_index,Unemployment,Population_nom,Claim_count,Unemployment_rate,GDP_per_cap,Inflation_index,Inflation,M4_growth,M4_supply,Yield_slope_r,Yield_slope_blc,Yield_slope,Local_pshs,Local_pshs_monthly,Regional_PSHS,Outstanding_perc,Good_perc,Inad_perc,2yr_95ltv,5yr_95ltv,2yr_90ltv,2yr_75ltv,3yr_75_ltv,5yr_75ltv,2yr-60ltv,2yr_85ltv,2yr_75ltvbtl,Migrant_inflow,Migrant_outflow,Net_immigration,Non_UK_born,Migrant_inflow_monthly,Migrant_outflow_monthly,Net_immigration_monthly,Cur_def_perc_gdp,Budget_deficit,Bank_rate,Bank_rate_change_indicator,Regional_population,LFS_population,LFS_active,LFS_employed,LFS_unemployed,LFS_active_perc,LFS_unemployed_perc,Quarter_indicator,GVA_diff,Nationwide_average_hprice_region,Nationwide_index_region
2017-12-31,Scotland,123447.15070315788,93.42018630543859,14847.0,222991.45965614033,130860.66787482455,102437.49698526315,83679.40363956141,81211.0,3465896.6666666665,582996.7317439755,62.3708564757434,127420.76470588235,3007300.0,53900.00000000001,0.014769337477092094,19707.679499576785,1090.2868421052633,0.003541042558645195,,,,,,,,3169.4736842105262,,,,3.96157894736842,4.612631578947369,2.3113157894736847,1.5759649122807025,1.6935087719298254,2.0497368421052626,1.4335087719298247,1.676228070175438,2.5102631578947365,,,,,,,,-3.6,7.400000000000003,0.4122807017543861,0.0,892899720.0,3408350.8771929834,2661842.1052631577,2545684.210526316,115807.01754385968,0.7809767405784422,0.04350897220849483,4,434.0,146577.868757243,146577.868757243
2018-03-31,Scotland,125636.40657444444,93.91238228722221,11293.0,225292.3151916667,132605.1912,104558.31356555554,85479.96436777778,75994.0,3152540.0,585678.2115153825,62.657729764834976,118906.5,2690200.0,53467.5,0.016171817185647138,19903.982045918958,1092.9500000000003,2.8835790515990833e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,892899720.0,,,,,,,1,123.0,,
1995-03-31,South East,188072.29033531068,67.75951722305085,41480.0,316753.9516418079,192065.5798428814,156096.8811259887,122009.70628649718,126667.0,5768406.333333333,66948.49127190789,7.162363891640937,83559.81355932204,6045700.0,224365.00000000003,0.02843089951406437,21853.0609020782,579.133333333334,0.0034059633943693476,2.2000000000000015,517.4123618003284,1.4480508485172745,1.3024803043842126,1.4480508485172745,,,5040.0,24.58813559322034,58.29830508474577,2.5762711864406778,,,,,,,,,,73947.5,35389.0,38558.5,1055000.0,18486.875,8847.25,9639.625,0.39999999999999974,,6.4583333333333295,0.0,2015485542.0,4853000.0,3866000.0,3601333.333333336,264666.66666666645,0.7966199583889236,0.06846464696013889,1,591.0,56277.732255837414,56277.732255837414
1995-06-30,South East,192820.80557824858,69.38014664237288,38878.0,324949.2246812428,196983.89631169487,159826.23623564967,124944.99669310734,136689.33333333334,6236531.0,66948.49127190789,7.162363891640937,83559.81355932204,6045700.0,207596.66666666666,0.026481243638558312,21867.143320840118,589.666666666667,0.005192564444029972,1.4000000000000006,527.1123360730445,1.3007646478054606,1.2093037519701808,1.3007646478054606,,,5650.0,24.58813559322034,58.29830508474577,2.5762711864406778,,,,,,,,,,73947.5,35389.0,38558.5,1055000.0,18486.875,8847.25,9639.625,-1.4000000000000006,,6.625,0.0,2015485542.0,4860666.666666664,3892666.6666666637,3637333.333333336,255333.33333333355,0.8008496505863724,0.06559126220006208,2,1187.0,60230.565935034276,60230.565935034276
1995-09-30,South East,196117.93328000003,70.58500327802261,36331.0,330253.24585231644,200255.3862029944,162662.33750435032,127160.49790480224,144210.33333333334,6755466.0,66948.49127190789,7.162363891640937,83559.81355932204,6045700.0,207038.33333333334,0.02658850366428514,21540.41153700059,591.2333333333332,0.0017560105689775618,2.2000000000000015,537.8818423605337,1.5969661473383687,1.5529536052310913,1.5969661473383687,,,5000.0,24.58813559322034,58.29830508474577,2.5762711864406778,,,,,,,,,,73947.5,35389.0,38558.5,1055000.0,18486.875,8847.25,9639.625,-1.2000000000000013,,6.625,0.0,2015485542.0,4868000.0,3917333.3333333363,3660333.333333336,257333.33333333355,0.8047110723069059,0.0656906776745445,3,1574.0,58845.66960260472,58845.66960260472
1995-12-31,South East,200199.3518492655,72.04257661146893,38748.0,336911.21625864407,204818.57198096046,166452.9671650848,129366.3337593786,145403.66666666666,6761590.0,66948.49127190789,7.162363891640937,83559.81355932204,6045700.0,197931.6666666667,0.025394923979882418,21687.960886138255,592.166666666667,0.00023472968301855652,2.5999999999999974,549.8047928336671,1.557001679047924,1.578629155989758,1.557001679047924,,,3570.0,24.58813559322034,58.29830508474577,2.5762711864406778,,,,,,,,,,73947.5,35389.0,38558.5,1055000.0,18486.875,8847.25,9639.625,-0.5,,6.583333333333329,0.0,2015485542.0,4875000.0,3925333.3333333363,3674666.666666664,251000.0,0.8051962507271209,0.06394076561601525,4,790.0,57956.47636898232,57956.47636898232
1996-03-31,South East,203554.96379564967,73.32714077689266,41250.0,343103.66469649726,208251.81888107338,169209.13418943502,131115.97685661016,145956.66666666666,6764215.000000001,66948.49127190789,7.162363891640937,83559.81355932204,6045700.0,203233.33333333334,0.026094030822581587,21748.26831598195,595.166666666667,0.0017977158464932803,2.4000000000000026,564.2148883148039,1.9300413301518378,2.100501694240098,1.9300413301518378,,,4660.0,24.58813559322034,58.29830508474577,2.5762711864406778,,,,,,,,,,73947.5,35389.0,38558.5,1055000.0,18486.875,8847.25,9639.625,-0.7000000000000003,,6.13541666666667,0.0,2015485542.0,4882000.0,3939000.0,3687000.0,251666.66666666645,0.8068415486695084,0.0638909268060761,1,585.0,59862.053529047844,59862.053529047844
1996-06-30,South East,206884.29391005647,74.57529469378534,39003.0,349114.7491754237,211661.27069073453,171891.90849909605,133249.9916975706,148773.99999999997,6880591.000000001,66948.49127190789,7.162363891640937,83559.81355932204,6045700.0,187955.0,0.02393077273436921,21756.379624424215,602.9333333333341,0.0032835766865063273,1.799999999999998,574.043751590176,2.0566073931635636,2.145979123539207,2.0566073931635636,,,5710.0,24.58813559322034,58.29830508474577,2.5762711864406778,,,,,,,,,,73947.5,35389.0,38558.5,1055000.0,18486.875,8847.25,9639.625,-0.5,,5.89583333333333,0.0,2015485542.0,4889333.333333336,3937666.6666666637,3694000.0,243333.33333333352,0.8053586577333429,0.06179661525511425,2,1620.0,62728.46607957256,62728.46607957256
1996-09-30,South East,209910.35307649724,75.83026972858757,38230.0,353089.6016188135,214724.94408627122,174712.66557898308,135689.23685401128,157232.33333333334,7321153.666666667,66948.49127190789,7.162363891640937,83559.81355932204,6045700.0,183651.66666666663,0.023458662454443023,21639.701330404354,603.966666666667,0.0017171358323615875,2.0,587.3331435143441,2.0771921735891263,2.1539526969983593,2.0771921735891263,,,5370.0,24.58813559322034,58.29830508474577,2.5762711864406778,,,,,,,,,,73947.5,35389.0,38558.5,1055000.0,18486.875,8847.25,9639.625,-0.6000000000000006,,5.6875,0.0,2015485542.0,4899000.0,3954666.6666666633,3724000.0,231000.0,0.8072386495617163,0.05841408247333343,3,1991.0,62757.551890516064,62757.551890516064
1996-12-31,South East,213972.8872246892,77.24858344610172,40874.0,359170.0360025988,218922.11981175147,178554.0515567797,138360.44590033902,158356.99999999997,7332147.666666667,66948.49127190789,7.162363891640937,83559.81355932204,6045700.0,161126.66666666666,0.020555341732583124,21780.045648088988,607.6333333333339,0.0013178848744158274,1.799999999999998,600.7265315015717,1.0913551295205512,1.0478655571660536,1.0913551295205512,,,5270.0,24.58813559322034,58.29830508474577,2.5762711864406778,,,,,,,,,,73947.5,35389.0,38558.5,1055000.0,18486.875,8847.25,9639.625,-0.5,,5.89583333333333,0.0,2015485542.0,4909000.0,3961666.6666666633,3752666.6666666637,209000.0,0.8070212355295113,0.052756062545310324,4,387.0,64169.38185025234,64169.38185025234
1997-03-31,South East,218708.31020288134,78.94844722293787,42872.0,367763.6491531073,223995.49407338988,182346.613409548,141111.4934031638,158907.6666666667,7335968.666666667,66948.49127190789,7.162363891640937,83559.81355932204,6045700.0,151393.33333333334,0.019237820890027353,21853.981904223874,611.2333333333331,0.0021855854866585198,3.0999999999999965,615.8254793017693,1.0575087522355326,1.0314485249044536,1.0575087522355326,,,5760.0,24.58813559322034,58.29830508474577,2.5762711864406778,7.313333333333333,8.290000000000006,,7.25,7.726666666666673,8.170000000000003,,,,73947.5,35389.0,38558.5,1055000.0,18486.875,8847.25,9639.625,0.09999999999999994,20.070000000000014,5.9375,0.0,2015485542.0,4918666.666666664,3963000.0,3753000.0,210000.0,0.8057062756793963,0.05299016572021206,1,901.0,65038.5964711037,65038.5964711037
1997-06-30,South East,220631.66872446326,79.67864017774012,37877.0,371563.1408505085,226005.03157169494,183812.9378633333,142275.9449990395,160141.66666666666,7344315.333333334,66948.49127190789,7.162363891640937,83559.81355932204,6045700.0,127966.66666666667,0.016159084837694578,21992.318365907995,618.9666666666669,0.004438892214450041,2.299999999999999,628.2161895799798,0.5715998773058972,0.5693126525829301,0.5715998773058972,,,6580.0,24.58813559322034,58.29830508474577,2.5762711864406778,7.230000000000005,8.073333333333327,,7.176666666666673,7.60333333333334,7.9533333333333225,,,,73947.5,35389.0,38558.5,1055000.0,18486.875,8847.25,9639.625,0.09999999999999994,20.070000000000014,6.13541666666667,0.0,2015485542.0,4928333.333333336,3968666.6666666633,3758000.0,211000.0,0.8052759698270412,0.05316499254173304,2,1132.0,68780.09169749192,68780.09169749192
1997-09-30,South East,208929.76928926553,75.27583360271187,36327.0,350659.036532373,212984.8833829378,172783.12840774018,134174.74605062147,147968.99999999997,6793288.333333332,66948.49127190789,7.162363891640937,81123.30357142857,5476300.0,119626.66666666666,0.014739649363663428,22051.897446171013,625.0,0.0037985779916471013,1.0,638.4912437170616,-0.2450918960197157,-0.26263595889378,-0.2450918960197157,,,6270.0,24.58813559322034,58.29830508474577,2.5762711864406778,7.170000000000003,7.943333333333329,,7.14333333333333,7.676666666666673,7.826666666666657,,,,72765.5,35432.0,37333.5,1044000.0,18191.375,8858.0,9333.375,0.09999999999999994,20.070000000000014,6.833333333333329,0.0,2015485542.0,4935000.0,3976666.6666666633,3789333.3333333363,187000.0,0.8058089365793298,0.04702447970882106,3,2735.0,70530.86490703646,70530.86490703646
1997-12-31,South East,211783.41189209037,76.46300117067797,37528.0,354806.2139499434,216130.19344005652,175592.54335644064,136047.67208050846,149453.66666666666,6808911.000000001,66948.49127190789,7.162363891640937,81123.30357142857,5476300.0,106725.00000000001,0.013150166217797186,22239.10782654175,630.0000000000001,0.001483366148101073,2.0,648.9695104046575,-0.6698913708034673,-0.7464691888211898,-0.6698913708034673,,,5200.0,24.58813559322034,58.29830508474577,2.5762711864406778,7.163333333333339,7.58666666666666,,7.079999999999997,7.416666666666672,7.406666666666656,,,,72765.5,35432.0,37333.5,1044000.0,18191.375,8858.0,9333.375,-0.7999999999999995,20.070000000000014,7.125,0.0,2015485542.0,4941000.0,3968333.3333333367,3793000.0,174666.66666666666,0.8031438508345676,0.044014958764927795,4,295.0,71133.23910530233,71133.23910530233
1998-03-31,South East,211805.3079553672,76.4483066418079,39310.0,355859.1226836723,216198.98560915253,175784.65499892653,135807.88375694913,150022.0,6813470.666666667,66948.49127190789,7.162363891640937,81123.30357142857,5476300.0,109171.66666666664,0.013515393225200803,22301.10022519595,632.0,0.001693270268336284,2.6999999999999993,667.5006248185239,-0.8568421366214948,-0.9863170221313651,-0.8568421366214948,,,5199.096045197741,24.58813559322034,58.29830508474577,2.5762711864406778,7.303333333333338,7.35333333333334,,7.076666666666658,7.279999999999989,7.173333333333343,,,,72803.33333333333,35446.166666666664,37357.166666666664,1043000.0,18200.833333333332,8861.541666666666,9339.291666666666,-1.5,2.48,7.25,0.0,2015485542.0,4947333.333333336,3987666.6666666633,3807333.3333333363,180333.33333333334,0.8060231047689949,0.045222581599297075,1,1080.0,73261.37838140533,73261.37838140533
1998-06-30,South East,209454.1657632203,75.63300948796608,35809.0,353036.2624338983,214099.0861892655,173903.5107540678,134380.55885836156,148075.00000000003,6704073.000000001,66948.49127190789,7.162363891640937,81329.70909090909,5357600.0,98836.66666666664,0.012196654295812107,22348.3757222482,643.7,0.005342494908069743,1.5999999999999988,679.5434111549722,-1.172732881210875,-1.243081969179413,-1.172732881210875,,,6170.0,24.58813559322034,58.29830508474577,2.5762711864406778,7.2900000000000045,6.933333333333336,,7.066666666666664,7.043333333333337,6.800000000000007,,,,72879.0,35474.5,37404.5,1041000.0,18219.75,8868.625,9351.125,-1.599999999999999,2.48,7.291666666666672,0.0,2015485542.0,4954333.333333336,4013000.0,3836000.0,177666.66666666666,0.8099968037525753,0.044269993286344636,2,312.0,76074.92880490099,76074.92880490099
1998-09-30,South East,177063.93631056495,62.588234946610164,34405.0,297241.8970309039,179617.22052418077,146509.63085598865,115732.21655706217,128882.66666666667,5842529.333333334,66948.49127190789,7.162363891640937,83682.29787234042,4477400.0,97290.0,0.01128166770433819,22515.81583003455,645.8,0.0020693786800143332,2.099999999999998,692.9744285626875,-1.4361311626693838,-1.1701258681590954,-1.4361311626693838,,,5870.0,24.58813559322034,58.29830508474577,2.5762711864406778,7.463333333333325,7.086666666666661,,7.226666666666672,7.233333333333335,6.9700000000000095,,,,73502.0,36262.5,37239.5,1044000.0,18375.5,9065.625,9309.875,0.5,2.48,7.5,0.0,2015485542.0,4965333.333333336,4039000.0,3862000.0,176666.66666666666,0.8134396611568993,0.043741517327108376,3,2173.0,76069.80685422203,76069.80685422203
1998-12-31,South East,179390.19176355936,63.34239058372879,37104.0,301148.31505180796,182293.87628135592,148791.5133149152,116887.20259802256,130457.33333333333,5857167.333333333,66948.49127190789,7.162363891640937,83682.29787234042,4477400.0,93398.33333333327,0.010817138862920352,22739.276668899558,648.733333333333,1.2670013764074886e-07,0.899999999999999,702.0135906783156,-0.9149948971074641,-0.5009020787610015,-0.9149948971074641,,,4290.0,24.58813559322034,58.29830508474577,2.5762711864406778,6.790000000000006,6.683333333333336,,6.6633333333333375,6.6133333333333395,6.5099999999999945,,,,73502.0,36262.5,37239.5,1044000.0,18375.5,9065.625,9309.875,-0.09999999999999994,2.48,6.958333333333329,0.0,2015485542.0,4977000.0,4057666.6666666633,3898333.3333333363,159000.0,0.8152835585548169,0.03918492524388765,4,803.0,77317.6835616368,77317.6835616368
1999-03-31,South East,183100.97667220337,64.70875777451977,38604.0,307840.57998497173,186304.51483915254,152027.63456830507,118711.41009689265,131164.0,5861737.666666668,66948.49127190789,7.162363891640937,83682.29787234042,4477400.0,99436.66666666669,0.01161568320031541,22826.548304884192,645.9333333333341,-0.0006093207880176382,2.4000000000000026,715.1960783867514,-0.44168709428163666,-0.1160901981446003,-0.44168709428163666,,,5610.0,24.58813559322034,58.29830508474577,2.5762711864406778,5.933333333333336,5.993333333333338,,5.7733333333333325,5.966666666666661,5.800000000000007,,,,73502.0,36262.5,37239.5,1044000.0,18375.5,9065.625,9309.875,-3.0999999999999965,-9.009999999999994,5.791666666666668,0.0,2015485542.0,4988666.666666665,4047666.6666666633,3893000.0,154666.66666666674,0.8113732793704928,0.03820971100302589,1,1009.0,79029.45398623766,79029.45398623766
1999-06-30,South East,183973.97889892655,65.00464252299433,36568.0,310181.47853514116,187281.29369762717,152619.21834796603,118925.84529971755,132519.3333333333,5872618.333333333,66948.49127190789,7.162363891640937,83682.29787234042,4477400.0,89971.66666666672,0.01043827886926251,23003.21583552115,652.766666666667,0.0030323566034616478,2.0,728.8551922100667,-0.011881145499825028,0.25741901007531304,-0.011881145499825028,,,5850.0,24.58813559322034,58.29830508474577,2.5762711864406778,5.949999999999993,6.120000000000004,,5.7733333333333325,5.71,6.050000000000007,,,,73502.0,36262.5,37239.5,1044000.0,18375.5,9065.625,9309.875,-2.4000000000000026,-9.009999999999994,5.25,0.0,2015485542.0,4999666.666666665,4048666.6666666633,3887666.6666666637,161000.0,0.8097876567894323,0.03976588967652269,2,1178.0,81022.67307569273,81022.67307569273
1999-09-30,South East,183652.48767536719,64.83935239254238,33681.0,309933.2180164972,187139.16840225982,152505.54862785307,118587.64553723166,140594.6666666667,6374143.666666666,66948.49127190789,7.162363891640937,83682.29787234042,4477400.0,86218.33333333327,0.010479238536173517,22624.980946225696,653.3,0.001227934422122249,1.2999999999999987,740.3114254370064,-0.018376803666627417,0.3594821085906969,-0.018376803666627417,,,5600.0,24.58813559322034,58.29830508474577,2.5762711864406778,6.326666666666658,6.600000000000005,,6.1366666666666605,6.319999999999995,6.5366666666666715,,,,73502.0,36262.5,37239.5,1044000.0,18375.5,9065.625,9309.875,-2.6999999999999993,-9.009999999999994,5.041666666666666,0.0,2015485542.0,5007666.666666665,4059666.6666666633,3898333.3333333363,161333.33333333328,0.8106900570376966,0.0397405408681411,3,921.0,85231.4991332513,85231.4991332513
1999-12-31,South East,184983.88520288136,65.19917703468928,36701.0,312394.26501491526,188628.38417706217,153813.5480836158,119369.26948118643,141232.66666666666,6386508.333333333,66948.49127190789,7.162363891640937,83682.29787234042,4477400.0,81216.66666666664,0.009888062759588706,22646.99710374648,658.1333333333338,0.0021817527649607257,2.6999999999999993,757.4724739408847,-0.7124588356142825,-0.09797634349507624,-0.7124588356142825,,,4850.0,24.58813559322034,58.29830508474577,2.5762711864406778,6.800000000000007,7.096666666666675,,6.540000000000003,6.876666666666666,6.913333333333339,,,,73502.0,36262.5,37239.5,1044000.0,18375.5,9065.625,9309.875,-2.299999999999999,-9.009999999999994,5.375,0.0,2015485542.0,5015000.0,4076333.3333333367,3918333.3333333363,157666.66666666672,0.8128280296988611,0.038679334417909314,4,1093.0,89603.24499508408,89603.24499508408
2000-03-31,South East,188459.54993457632,66.39375738881353,39826.0,319004.3860235029,192310.37465988693,156723.0946163842,121052.8805350283,143373.33333333334,6499285.666666667,66948.49127190789,7.162363891640937,83682.29787234042,4477400.0,85401.66666666666,0.01034144572033906,22542.799012315132,660.7666666666671,0.0021773234891806492,3.699999999999996,778.8899867729995,-0.9061223432205742,-0.21912156871817956,-0.9061223432205742,,,5410.0,24.58813559322034,58.29830508474577,2.5762711864406778,6.850000000000005,7.156666666666656,,6.673333333333342,6.7599999999999945,7.046666666666677,,,,73502.0,36262.5,37239.5,1044000.0,18375.5,9065.625,9309.875,-2.2000000000000015,-20.30999999999997,5.83333333333333,0.0,2015485542.0,5021666.666666665,4086333.3333333367,3942000.0,144000.0,0.8137404179919137,0.03523982707802015,1,452.0,95474.9538098302,95474.9538098302
2000-06-30,South East,192268.84186129953,67.63817788548025,38216.0,326124.5015040114,196055.63377209043,159649.63844124292,123156.6875663842,144316.0,6505419.666666667,66948.49127190789,7.162363891640937,83682.29787234042,4477400.0,74176.66666666667,0.008931140816152974,22659.377349459886,673.1333333333337,0.005346186033363232,2.5,805.8409546972707,-0.9952833871844451,-0.09279147344342029,-0.9952833871844451,,,5770.0,24.58813559322034,58.29830508474577,2.5762711864406778,6.603333333333339,7.003333333333331,,6.3866666666666605,6.639999999999991,6.896666666666661,,,,73502.0,36262.5,37239.5,1044000.0,18375.5,9065.625,9309.875,-2.6999999999999993,-20.30999999999997,6.0,0.0,2015485542.0,5029333.333333335,4085333.3333333367,3953000.0,132000.0,0.8123016885487073,0.03230987749962394,2,1125.0,100584.0956158478,100584.0956158478
2000-09-30,South East,194665.03345632768,68.47991867050847,35746.0,330320.17490293784,198495.59344898307,161735.20652316383,124510.77078367237,157138.00000000003,7305648.333333333,66948.49127190789,7.162363891640937,83682.29787234042,4477400.0,70138.33333333334,0.008925499383968005,21607.96527749381,674.1999999999999,0.0011936432418144793,2.5999999999999974,826.6408769683034,-0.7894673261743534,0.054237147674519925,-0.7894673261743534,,,5520.0,24.58813559322034,58.29830508474577,2.5762711864406778,6.589999999999994,6.889999999999991,,6.343333333333325,6.576666666666658,6.7566666666666615,,,,73502.0,36262.5,37239.5,1044000.0,18375.5,9065.625,9309.875,-2.5,-20.30999999999997,6.0,0.0,2015485542.0,5036333.333333335,4075333.3333333367,3942333.3333333363,132666.66666666677,0.8091870581418964,0.03255325141044542,3,3213.0,101174.05907074377,101174.05907074377
2000-12-31,South East,199581.1273010169,70.17977721192091,37803.0,338720.7743977401,203964.1492244068,166010.8596718079,127299.96555570619,158938.6666666667,7321003.666666667,66948.49127190789,7.162363891640937,83682.29787234042,4477400.0,66533.33333333333,0.008481833407553964,21788.288379986396,678.4000000000007,0.0009350648642432928,2.0,846.2902681798149,-0.5964846926315163,-0.043310799854631675,-0.5964846926315163,,,3680.0,24.58813559322034,58.29830508474577,2.5762711864406778,6.319999999999995,6.693333333333329,,6.046666666666675,6.230000000000003,6.4633333333333285,,,,73502.0,36262.5,37239.5,1044000.0,18375.5,9065.625,9309.875,-2.099999999999998,-20.30999999999997,6.0,0.0,2015485542.0,5043666.666666665,4082000.0,3944333.3333333363,137666.66666666677,0.8093314848820601,0.033722963231827226,4,730.0,101521.90491592372,101521.90491592372
2001-03-31,South East,203902.74132344636,71.64972250327683,39517.0,347122.31343248585,208486.24664468926,169446.34782192085,129589.03180734458,159282.33333333334,7324127.0,66948.49127190789,7.162363891640937,76016.71186440678,7042600.0,69196.66666666666,0.008840793185033433,21823.288417234275,677.5999999999993,1.1403677060354643e-05,2.800000000000001,864.4883266871335,-0.33529640517507175,0.2505587496705425,-0.33529640517507175,,,5420.0,24.58813559322034,58.29830508474577,2.5762711864406778,5.889999999999993,6.163333333333337,,5.720000000000006,6.029999999999993,6.016666666666667,,,,73502.0,36262.5,37239.5,1044000.0,18375.5,9065.625,9309.875,-1.7000000000000017,-25.490000000000006,5.875,0.0,2015485542.0,5050666.666666665,4087000.0,3953333.3333333367,133333.33333333323,0.8092003179856064,0.032623572226664954,1,161.0,104099.70794010509,104099.70794010509
2001-06-30,South East,206757.26513090395,72.75087776926553,37465.0,352854.1656046328,211551.9802333334,171547.68971632764,131136.81694468926,160295.0,7332529.0,66948.49127190789,7.162363891640937,76016.71186440678,7042600.0,61104.99999999999,0.007764990064602776,21940.1181289133,686.033333333333,0.004253464461562085,1.900000000000002,878.8907682515544,0.06278897268674956,0.5388289636009268,0.06278897268674956,,,6020.0,24.58813559322034,58.29830508474577,2.5762711864406778,5.763333333333327,5.959999999999999,,5.666666666666668,5.7833333333333385,5.823333333333328,,,,73502.0,36262.5,37239.5,1044000.0,18375.5,9065.625,9309.875,-2.5,-25.490000000000006,5.416666666666667,0.0,2015485542.0,5057000.0,4095333.3333333367,3964000.0,131333.33333333323,0.8098345608378973,0.03206871332197819,2,1428.0,109301.86704217651,109301.86704217651
2001-09-30,South East,206852.32043412427,72.98728232406779,32559.0,352502.46258096036,211952.74529480233,171833.193619322,131635.14272209042,162014.0,7349922.000000001,66948.49127190789,7.162363891640937,76016.71186440678,7042600.0,58848.33333333335,0.007474459710534464,22117.89513133507,686.3000000000002,0.0003985346597237633,1.4000000000000006,899.1435293367447,0.25735362821092206,0.6268709879580032,0.25735362821092206,,,5740.0,24.58813559322034,58.29830508474577,2.5762711864406778,5.91666666666667,6.163333333333337,,5.629999999999997,5.83,5.91666666666667,,,,73502.0,36262.5,37239.5,1044000.0,18375.5,9065.625,9309.875,-2.4000000000000026,-25.490000000000006,5.041666666666666,0.0,2015485542.0,5060333.333333335,4097333.3333333367,3956333.3333333367,140666.66666666677,0.809696566713406,0.03433118709239436,3,2059.0,114586.00591133205,114586.00591133205
2001-12-31,South East,208684.15177508476,73.64853737129943,34828.0,355586.61538898293,213753.7715676836,173548.70287485875,132853.58714706218,162750.0,7364360.0,66948.49127190789,7.162363891640937,76016.71186440678,7042600.0,59910.000000000015,0.007632029916852619,22168.179695575698,685.533333333333,-0.002278971859965912,1.2999999999999987,915.9719879032199,0.6765064649811833,1.0294565495271382,0.6765064649811833,,,5040.0,24.58813559322034,58.29830508474577,2.5762711864406778,5.350000000000001,5.793333333333335,,4.96,5.370000000000003,5.583333333333332,,,,73502.0,36262.5,37239.5,1044000.0,18375.5,9065.625,9309.875,-2.0,-25.490000000000006,4.291666666666663,0.0,2015485542.0,5065333.333333335,4103000.0,3961333.3333333367,141333.33333333323,0.8100156478886761,0.03444590201560332,4,-120.0,117566.41387001316,117566.41387001316
2002-03-31,South East,207657.9613700001,72.76447742508473,38576.0,353727.90334717504,212619.97514983048,172714.66129129948,132186.6334954237,161068.33333333334,7254695.333333334,66948.49127190789,7.162363891640937,76355.15254237287,7064900.0,68455.00000000001,0.00871120272211583,22283.819153431275,685.9000000000007,0.0020927669335140844,2.099999999999998,928.5337080372645,0.6149237678198648,0.8230368257889604,0.6149237678198648,,,5520.0,24.58813559322034,58.29830508474577,2.5762711864406778,5.42666666666667,5.896666666666665,,5.139999999999993,5.540000000000002,5.71333333333333,,,,73419.0,36128.0,37291.0,1044000.0,18354.75,9032.0,9322.75,-2.299999999999999,-12.230000000000011,4.0,0.0,2015485542.0,5070333.333333335,4128666.6666666633,3970333.3333333367,159000.0,0.8142790034752069,0.038509622716045334,1,208.0,119896.43670815068,119896.43670815068
2002-06-30,South East,205857.87174084748,72.44545506819209,36820.0,349807.1445521471,210057.58390288136,170584.4468806215,130578.89821830507,162195.6666666667,7264186.0,66948.49127190789,7.162363891640937,76355.15254237287,7064900.0,64860.00000000001,0.008239697221561457,22408.226818064733,694.4333333333341,0.003237670803540281,2.0,944.3927393085158,0.699659023341046,0.8401040804226406,0.699659023341046,,,6049.3785310734465,24.58813559322034,58.29830508474577,2.5762711864406778,5.646666666666665,6.023333333333332,,5.396666666666666,5.7333333333333325,5.846666666666672,,,,69875.0,34819.0,35056.0,1015333.3333333334,17468.75,8704.75,8764.0,-3.0999999999999965,-12.230000000000011,4.0,0.0,2015485542.0,5075666.666666665,4122333.3333333367,3960000.0,162333.33333333328,0.8121759694939001,0.039378876201616994,2,1585.0,131434.21878661797,131434.21878661797
2002-09-30,South East,205776.18582016948,72.5352411699435,33770.0,348814.1664466101,209589.63141548025,170001.44009977402,130443.06842497176,158403.66666666666,7128003.333333335,66948.49127190789,7.162363891640937,75980.20689655172,6928300.0,64584.999999999985,0.0081519573770976,22392.43899836495,696.8000000000002,0.0026365777760876488,2.800000000000001,965.9340707987499,0.9545130431730457,1.0301481388687106,0.9545130431730457,,,5740.0,24.58813559322034,58.29830508474577,2.5762711864406778,5.063333333333333,5.553333333333337,,4.796666666666674,5.236666666666673,5.350000000000001,,,,68103.0,34164.5,33938.5,1001000.0,17025.75,8541.125,8484.625,-1.799999999999998,-12.230000000000011,4.0,0.0,2015485542.0,5083333.333333335,4115666.6666666633,3950000.0,165666.6666666667,0.8096392530319866,0.04025248359421566,3,3468.0,141914.0670962153,141914.0670962153
2002-12-31,South East,209538.5624177401,73.76241080305084,35805.0,354305.17614039546,213573.4922596045,173588.23152881354,132682.57066864404,160047.66666666666,7140989.999999999,66948.49127190789,7.162363891640937,75980.20689655172,6928300.0,63748.333333333336,0.008063680444747486,22564.91356566924,703.0,0.0017098921900580884,2.0,998.0629279929125,0.8437930792242287,0.941030440940594,0.8437930792242287,,,4720.0,24.58813559322034,58.29830508474577,2.5762711864406778,4.743333333333338,5.180000000000005,,4.5,4.886666666666662,5.029999999999997,,,,68103.0,34164.5,33938.5,1001000.0,17025.75,8541.125,8484.625,-1.799999999999998,-12.230000000000011,4.0,0.0,2015485542.0,5092000.0,4121666.6666666633,3959333.3333333367,161666.66666666672,0.8094400626161685,0.039223459366929316,4,607.0,150504.61348078412,150504.61348078412
