Date,Region,AveragePrice,Index,SalesVolume,DetachedPrice,SemiDetachedPrice,TerracedPrice,FlatPrice,GVA (millions),Population,dist_from_lon,dist_from_lon_index,Unemployment,Population_nom,Claim_count,Unemployment_rate,GDP_per_cap,Inflation_index,Inflation,M4_growth,M4_supply,Yield_slope_r,Yield_slope_blc,Yield_slope,Local_pshs,Local_pshs_monthly,Regional_PSHS,Outstanding_perc,Good_perc,Inad_perc,2yr_95ltv,5yr_95ltv,2yr_90ltv,2yr_75ltv,3yr_75_ltv,5yr_75ltv,2yr-60ltv,2yr_85ltv,2yr_75ltvbtl,Migrant_inflow,Migrant_outflow,Net_immigration,Non_UK_born,Migrant_inflow_monthly,Migrant_outflow_monthly,Net_immigration_monthly,Cur_def_perc_gdp,Budget_deficit,Bank_rate,Bank_rate_change_indicator,Regional_population,LFS_population,LFS_active,LFS_employed,LFS_unemployed,LFS_active_perc,LFS_unemployed_perc,Quarter_indicator,GVA_diff
2007-02-01,London,279408.2594363637,66.11315940666668,11198.0,609972.8896749999,424722.0261031249,320653.8043878126,233785.73167969703,255871.0,7854007.0,11332.799736225581,1.212419190931035,160546.63636363635,7693600.0,159440.0,0.020227542291484817,124019.52666862823,801.2000000000004,0.007418584182069754,0.8000000000000004,1580.4396809136763,-0.6749171639829928,-0.5223275800512641,-0.6749171639829928,4520.0,1506.666666666667,4530.0,40.469696969696976,48.872727272727275,1.3181818181818181,5.819999999999996,6.0,,5.46,5.669999999999997,5.729999999999999,,,,198847.5,105495.0,93352.5,2505000.0,16570.625,8791.25,7779.374999999999,-3.900000000000002,6.879999999999997,5.25,0.0,1986706834.0,5243000.0,3882000.0,3590000.0,292000.0,0.7404157924852189,0.07521895929933022,1.0,0.0
2007-03-01,London,280014.7173324242,66.31802065757576,10987.0,610657.4569562498,425572.1347125,321123.70845250005,234238.09381151514,255871.0,7854007.0,11332.799736225581,1.212419190931035,160546.63636363635,7693600.0,158245.0,0.020112695472938213,124019.52666862823,806.4000000000003,0.006490264603095319,0.8000000000000004,1593.0831983609874,-0.6062173824871704,-0.38591406850275034,-0.6062173824871704,4520.0,1506.666666666667,4530.0,40.469696969696976,48.872727272727275,1.3181818181818181,5.879999999999997,6.03,,5.550000000000002,5.78,5.729999999999999,,,,198847.5,105495.0,93352.5,2505000.0,16570.625,8791.25,7779.374999999999,-3.900000000000002,6.879999999999997,5.25,0.0,1986706834.0,5249000.0,3893000.0,3602000.0,292000.0,0.7416650790626784,0.07500642178268686,1.0,0.0
2007-04-01,London,280734.22399575746,66.45705740393939,10671.0,610940.033790625,426002.019690625,321597.45307687495,234894.69346272727,255871.0,7854007.0,11332.799736225581,1.212419190931035,160546.63636363635,7693600.0,153505.0,0.019478231159404443,124019.52666862823,810.2999999999996,0.004836309523809534,1.0,1609.0140303445958,-0.6464461570277122,-0.33426827086770605,-0.6464461570277122,3820.0,1273.3333333333335,3810.0,40.469696969696976,48.872727272727275,1.3181818181818181,5.860000000000005,6.099999999999997,,5.620000000000002,5.860000000000005,5.900000000000003,,,,198847.5,105495.0,93352.5,2505000.0,16570.625,8791.25,7779.374999999999,-3.0,6.879999999999997,5.25,0.0,1986706834.0,5255000.0,3895000.0,3609000.0,286000.0,0.7411988582302567,0.0734274711168164,2.0,0.0
2007-05-01,London,280466.4696409091,66.40294369666667,9934.0,609912.4410437499,425846.16454375,321479.5234734374,234725.0011248485,255732.0,7862835.0,11332.799736225581,1.212419190931035,160546.63636363635,7693600.0,150610.0,0.01909423404145161,123988.54477251437,813.5,0.003949154634086183,1.2000000000000002,1628.322198708731,-0.6143002164851841,-0.3275028692924635,-0.6143002164851841,3820.0,1273.3333333333335,3810.0,40.469696969696976,48.872727272727275,1.3181818181818181,6.0500000000000025,6.099999999999997,,5.699999999999998,5.879999999999997,5.819999999999996,,,,198847.5,105495.0,93352.5,2505000.0,16570.625,8791.25,7779.374999999999,-3.0,6.879999999999997,5.375,0.0,1986706834.0,5262000.0,3896000.0,3626000.0,270000.0,0.7404028886355004,0.06930184804928131,2.0,-139.0
2007-06-01,London,280822.4975027273,66.49741724757575,9602.0,608503.080121875,424566.42720312485,320902.4322303125,235282.74742848487,255732.0,7862835.0,11332.799736225581,1.212419190931035,160546.63636363635,7693600.0,145120.0,0.018358396746163234,123988.54477251437,817.7999999999996,0.005285802089735725,0.8000000000000004,1641.348776298401,-0.4712396204964353,-0.3711550173252789,-0.4712396204964353,3820.0,1273.3333333333335,3810.0,40.469696969696976,48.872727272727275,1.3181818181818181,6.259999999999998,6.430000000000004,,5.979999999999999,6.120000000000003,6.099999999999997,,,,198847.5,105495.0,93352.5,2505000.0,16570.625,8791.25,7779.374999999999,-3.0,6.879999999999997,5.5,0.0,1986706834.0,5269000.0,3894000.0,3642000.0,251000.0,0.7390396659707721,0.06445814072932719,2.0,0.0
2007-07-01,London,243275.03360121208,57.49789292181817,9324.0,528690.1984890626,372413.240199375,278572.65252625,207842.8429181818,240082.0,7113922.0,11332.799736225581,1.212419190931035,161518.3,7007400.0,144195.0,0.018785438295824443,134289.7110969609,813.0999999999997,-0.005747126436781547,1.2999999999999996,1662.68631039028,-0.6503448006077917,-0.421523337895664,-0.6503448006077917,2930.0,976.6666666666666,2910.0,40.469696969696976,48.872727272727275,1.3181818181818181,6.330000000000004,6.5900000000000025,,6.069999999999996,6.210000000000001,6.330000000000004,,,,198847.5,105495.0,93352.5,2505000.0,16570.625,8791.25,7779.374999999999,-4.7,6.879999999999997,5.625,0.0,1986706834.0,5277000.0,3909000.0,3665000.0,244000.0,0.7407617964752699,0.062420056280378555,3.0,3736.0
2007-08-01,London,242702.89432969704,57.452740656969695,9392.0,527707.7096453124,371926.89572437503,278065.38024875,207258.35840515152,240082.0,7113922.0,11332.799736225581,1.212419190931035,161518.3,7007400.0,143965.0,0.018735741473180592,134289.7110969609,817.7999999999996,0.005780346820809079,1.6000000000000008,1689.2892913565247,-0.654001259608266,-0.7950235060759272,-0.654001259608266,2930.0,976.6666666666666,2910.0,40.469696969696976,48.872727272727275,1.3181818181818181,6.539999999999999,6.699999999999997,,6.110000000000005,6.5,6.28,,,,198847.5,105495.0,93352.5,2505000.0,16570.625,8791.25,7779.374999999999,-4.7,6.879999999999997,5.75,0.0,1986706834.0,5285000.0,3908000.0,3652000.0,256000.0,0.7394512771996213,0.06550665301944728,3.0,0.0
2007-09-01,London,245286.05580848482,57.8570200169697,9596.0,530922.9009884374,374532.5711365624,280028.6473921875,209594.77198060608,241686.0,7131151.0,11332.799736225581,1.212419190931035,161518.3,7007400.0,141345.0,0.018323976147374618,134488.14964791294,820.5999999999996,0.003423820004891276,1.6000000000000008,1716.3179200182283,-0.33271950421842855,-0.5228145540520468,-0.33271950421842855,2930.0,976.6666666666666,2910.0,40.469696969696976,48.872727272727275,1.3181818181818181,6.319999999999996,6.6699999999999955,,6.0500000000000025,6.47,6.189999999999999,,,,198847.5,105495.0,93352.5,2505000.0,16570.625,8791.25,7779.374999999999,-4.7,6.879999999999997,5.75,0.0,1986706834.0,5292000.0,3927000.0,3657000.0,270000.0,0.7420634920634925,0.06875477463712755,3.0,1604.0
2007-10-01,London,247399.06588545453,58.31017208272727,9663.0,533835.5904999999,377781.5599865625,283027.10089593753,211443.19528515148,241686.0,7131151.0,11332.799736225581,1.212419190931035,161518.3,7007400.0,136690.0,0.017757865747972144,134488.14964791294,824.0999999999996,0.004265171825493574,0.6999999999999996,1728.3321454583568,-0.4653123316948147,-0.6060246159390386,-0.4653123316948147,4830.0,1610.0,4810.0,40.469696969696976,48.872727272727275,1.3181818181818181,6.439999999999999,6.629999999999997,,6.110000000000005,6.4199999999999955,6.229999999999998,,,,198847.5,105495.0,93352.5,2505000.0,16570.625,8791.25,7779.374999999999,-3.700000000000002,6.879999999999997,5.75,0.0,1986706834.0,5299000.0,3931000.0,3660000.0,271000.0,0.7418380826571049,0.06893920122106328,4.0,0.0
2007-11-01,London,249734.5718987879,58.83719395030304,10375.0,538029.545440625,381163.29290656245,285984.2656709375,213441.5288057576,249090.0,7143027.0,11332.799736225581,1.212419190931035,161518.3,7007400.0,132745.0,0.0172652265475679,154343.95775023082,827.2999999999995,0.0038830239048657234,0.4000000000000002,1735.2454740401897,-0.329686878129025,-0.6927471428083947,-0.329686878129025,4830.0,1610.0,4810.0,40.469696969696976,48.872727272727275,1.3181818181818181,6.47,6.5800000000000045,,6.0900000000000025,6.099999999999997,6.020000000000001,,,,198847.5,105495.0,93352.5,2505000.0,16570.625,8791.25,7779.374999999999,-3.700000000000002,6.879999999999997,5.75,0.0,1986706834.0,5307000.0,3963000.0,3680000.0,283000.0,0.7467495760316565,0.07141054756497603,4.0,7404.0
2007-12-01,London,250363.95023636363,59.09776280121213,11003.0,542261.0757749999,384727.719884375,288769.832266875,213758.83665939397,249090.0,7143027.0,11332.799736225581,1.212419190931035,161518.3,7007400.0,131135.0,0.017052312854917318,154343.95775023082,832.0,0.005681131391272798,0.30000000000000004,1740.4512104623116,-0.23855880360921233,-0.49571167176159436,-0.23855880360921233,4830.0,1610.0,4810.0,40.469696969696976,48.872727272727275,1.3181818181818181,6.539999999999999,6.599999999999996,,6.060000000000001,6.22,5.97,,,,198847.5,105495.0,93352.5,2505000.0,16570.625,8791.25,7779.374999999999,-3.700000000000002,6.879999999999997,5.625,0.0,1986706834.0,5314000.0,3983000.0,3704000.0,278000.0,0.7495295445991725,0.06979663570173235,4.0,0.0
2008-01-01,London,252184.68930393938,59.40011084151513,11459.0,545462.0971356251,387488.7694868751,290534.82192687504,215157.95703,249336.0,7159858.0,11332.799736225581,1.212419190931035,163247.54545454544,7812400.0,131300.0,0.017060882579405794,154336.40108294215,827.7000000000005,-0.005168269230769185,1.5,1766.5579786192461,-0.05031939129389773,-0.2102613529785735,-0.05031939129389773,3270.0,1090.0,3240.0,40.469696969696976,48.872727272727275,1.3181818181818181,6.4099999999999975,6.330000000000004,,5.97,6.020000000000001,5.9099999999999975,,,,208677.0,105557.5,103119.5,2564000.0,17389.750000000004,8796.458333333334,8593.291666666666,-4.099999999999998,8.91,5.5,0.0,1986706834.0,5322000.0,4002000.0,3722000.0,280000.0,0.7519729425028183,0.06996501749125435,1.0,246.0
2008-02-01,London,254364.7176639395,59.8704771909091,11515.0,550447.3055471876,391263.332063125,293385.03540249995,216830.60149333332,249336.0,7159858.0,11332.799736225581,1.212419190931035,163247.54545454544,7812400.0,132635.0,0.017193040821587402,154336.40108294215,834.0,0.007611453425153902,0.8000000000000004,1780.6904424481984,0.1045718354020968,-0.2063769468994554,0.1045718354020968,3270.0,1090.0,3240.0,40.469696969696976,48.872727272727275,1.3181818181818181,6.520000000000002,6.310000000000001,,5.740000000000001,5.810000000000001,5.680000000000004,,,,208677.0,105557.5,103119.5,2564000.0,17389.750000000004,8796.458333333334,8593.291666666666,-4.099999999999998,8.91,5.375,0.0,1986706834.0,5329000.0,4029000.0,3738000.0,291000.0,0.7560517920810664,0.07222635889798963,1.0,0.0
2008-03-01,London,255492.46902242428,60.18541985606061,11834.0,553957.904230625,393462.91370875004,295056.29151249997,217475.41700484845,249336.0,7159858.0,11332.799736225581,1.212419190931035,163247.54545454544,7812400.0,131930.0,0.01707825729172145,154336.40108294215,836.7000000000005,0.003237410071942559,0.6999999999999996,1793.1552755453372,0.11195975881793707,-0.4717992574064862,0.11195975881793707,3270.0,1090.0,3240.0,40.469696969696976,48.872727272727275,1.3181818181818181,6.5900000000000025,6.4099999999999975,,5.800000000000002,5.689999999999999,5.699999999999998,,,,208677.0,105557.5,103119.5,2564000.0,17389.750000000004,8796.458333333334,8593.291666666666,-4.099999999999998,8.91,5.25,0.0,1986706834.0,5337000.0,4031000.0,3762000.0,270000.0,0.7552932359003182,0.06698089804018852,1.0,0.0
2008-04-01,London,256063.0687512121,60.475758250606056,11207.0,557785.4573796876,395784.4404853125,297319.68047625,217701.95668515147,249336.0,7159858.0,11332.799736225581,1.212419190931035,163247.54545454544,7812400.0,130055.0,0.016818707757535457,154336.40108294215,844.2000000000005,0.008963786303334498,1.2999999999999996,1816.466294127424,0.19998523866267526,-0.38282416689954424,0.19998523866267526,3430.0,1143.3333333333335,3380.0,40.469696969696976,48.872727272727275,1.3181818181818181,6.9099999999999975,6.819999999999996,,6.060000000000001,5.669999999999997,5.849999999999997,,,,208677.0,105557.5,103119.5,2564000.0,17389.750000000004,8796.458333333334,8593.291666666666,-4.800000000000001,8.91,5.125,0.0,1986706834.0,5344000.0,4046000.0,3768000.0,278000.0,0.7571107784431136,0.06870983687592687,2.0,0.0
2008-05-01,London,256612.90662939395,60.63399010818182,10718.0,559102.2074487499,396741.6505028126,298096.9681428125,218137.31027545454,249593.0,7166848.0,11332.799736225581,1.212419190931035,163247.54545454544,7812400.0,130610.0,0.01688686725070341,154354.94611748654,848.5999999999996,0.0052120350627813394,0.2000000000000001,1820.0992267156812,-0.06584091670812686,-0.6168406706301859,-0.06584091670812686,3430.0,1143.3333333333335,3380.0,40.469696969696976,48.872727272727275,1.3181818181818181,,6.979999999999998,6.439999999999999,6.259999999999998,6.129999999999997,6.110000000000005,,,,208677.0,105557.5,103119.5,2564000.0,17389.750000000004,8796.458333333334,8593.291666666666,-4.800000000000001,8.91,5.0,0.0,1986706834.0,5352000.0,4045000.0,3762000.0,283000.0,0.7557922272047829,0.06996291718170582,2.0,257.0
2008-06-01,London,258047.96157484845,60.91945311545455,10666.0,559319.8270571874,397522.8660062499,298888.41410656244,219552.58355939394,249593.0,7166848.0,11332.799736225581,1.212419190931035,163247.54545454544,7812400.0,131135.0,0.01693872638763354,154354.94611748654,855.2999999999995,0.007895357058684827,2.7000000000000015,1869.2419058370015,-0.05057928337898243,-0.5991617676677414,-0.05057928337898243,3430.0,1143.3333333333335,3380.0,40.469696969696976,48.872727272727275,1.3181818181818181,,7.129999999999997,6.6699999999999955,6.599999999999996,6.389999999999995,6.400000000000003,,,,208677.0,105557.5,103119.5,2564000.0,17389.750000000004,8796.458333333334,8593.291666666666,-4.800000000000001,8.91,5.0,0.0,1986706834.0,5359000.0,4050000.0,3732000.0,317000.0,0.7557380108229144,0.0782716049382716,2.0,0.0
2008-07-01,London,258943.40474848484,61.105378265454554,9718.0,561651.65517125,399070.11869000003,299914.6279278125,220212.85578181816,254680.0,7200137.0,11332.799736225581,1.212419190931035,163247.54545454544,7812400.0,133745.0,0.017167550945388257,154936.5752759026,854.0999999999996,-0.001403016485443609,0.5,1878.5881153661887,-0.13453281521314153,-0.4425762209739018,-0.13453281521314153,2080.0,693.3333333333333,2040.0,40.469696969696976,48.872727272727275,1.3181818181818181,,7.1399999999999935,6.939999999999999,6.349999999999997,6.389999999999995,6.370000000000003,,,,208677.0,105557.5,103119.5,2564000.0,17389.750000000004,8796.458333333334,8593.291666666666,-4.5,8.91,5.0,0.0,1986706834.0,5367000.0,4044000.0,3738000.0,306000.0,0.7534935718278366,0.07566765578635021,3.0,5087.0
2008-08-01,London,260128.10509878787,61.30456532848485,9251.0,561293.9536234374,399162.596596875,300126.29742250004,221210.8974872727,254680.0,7200137.0,11332.799736225581,1.212419190931035,163247.54545454544,7812400.0,138820.0,0.017788614975264756,154936.5752759026,856.9000000000004,0.003278304648167696,1.2000000000000002,1901.131172750582,-0.24088428417876973,-0.5307623053421757,-0.24088428417876973,2080.0,693.3333333333333,2040.0,40.469696969696976,48.872727272727275,1.3181818181818181,,7.099999999999996,6.800000000000003,6.080000000000004,6.060000000000001,6.0900000000000025,,,,208677.0,105557.5,103119.5,2564000.0,17389.750000000004,8796.458333333334,8593.291666666666,-4.5,8.91,5.0,0.0,1986706834.0,5375000.0,4045000.0,3730000.0,314000.0,0.7525581395348837,0.07762669962917186,3.0,0.0
2008-09-01,London,260033.37488939392,61.337293346666655,8732.0,563330.24655375,400375.07242406247,300720.430091875,220751.7803766667,257065.0,7220734.0,11332.799736225581,1.212419190931035,163247.54545454544,7812400.0,142840.0,0.01825071001160341,155262.8096719331,861.5999999999996,0.005484887384759052,1.7000000000000008,1933.4504026873415,0.4612642047794425,-0.5954019173766372,0.4612642047794425,2080.0,693.3333333333333,2040.0,40.469696969696976,48.872727272727275,1.3181818181818181,,7.099999999999996,6.560000000000001,5.960000000000001,5.860000000000005,5.8400000000000025,,,,208677.0,105557.5,103119.5,2564000.0,17389.750000000004,8796.458333333334,8593.291666666666,-4.5,8.91,5.0,0.0,1986706834.0,5382000.0,4053000.0,3748000.0,305000.0,0.7530657748049056,0.07525289908709601,3.0,2385.0
2008-10-01,London,260450.60074363637,61.29724998727273,8539.0,562031.0773318751,400067.9579428125,300661.230773125,221140.16227606064,257065.0,7220734.0,11332.799736225581,1.212419190931035,163247.54545454544,7812400.0,144745.0,0.018473754939374917,155262.8096719331,858.7999999999995,-0.0032497678737233304,2.5,1981.7866627545245,1.8347236446039208,0.35994614753842025,1.8347236446039208,2000.0,666.6666666666667,2000.0,40.469696969696976,48.872727272727275,1.3181818181818181,,,6.4099999999999975,5.830000000000004,5.9499999999999975,5.879999999999997,,,,208677.0,105557.5,103119.5,2564000.0,17389.750000000004,8796.458333333334,8593.291666666666,-5.099999999999997,8.91,4.75,0.0,1986706834.0,5390000.0,4080000.0,3773000.0,307000.0,0.7569573283859004,0.07524509803921565,4.0,0.0
2008-11-01,London,214329.56219545455,49.67875184242425,10570.0,464630.61115749995,326430.45623312506,244685.3044678125,182028.9087069697,213089.0,6142450.0,11332.799736225581,1.212419190931035,162402.06896551725,6858200.0,151120.0,0.01929967101231445,181425.46414602676,852.0999999999996,-0.007801583605030249,0.30000000000000004,1987.7320227427897,2.23558502468231,0.8927731813615232,2.23558502468231,1720.0,573.3333333333333,2044.8484848484848,40.469696969696976,48.872727272727275,1.3181818181818181,,,6.5800000000000045,5.099999999999997,5.47,5.47,,,,208677.0,105557.5,103119.5,2564000.0,17389.750000000004,8796.458333333334,8593.291666666666,-5.099999999999997,8.91,3.75,1.0,1986706834.0,5398000.0,4107000.0,3788000.0,319000.0,0.7608373471656167,0.07767226686145606,4.0,3273.0
2008-12-01,London,217374.19467545458,50.24063754696971,10788.0,470220.96979093755,331225.82966124994,248472.94353125,184686.59207606057,213089.0,6142450.0,11332.799736225581,1.212419190931035,162402.06896551725,6858200.0,160070.0,0.020492758559781252,181425.46414602676,839.9000000000004,-0.014317568360521116,0.30000000000000004,1993.6952188110158,2.482274346506727,1.2002682800125584,2.482274346506727,1720.0,573.3333333333333,2044.8484848484848,40.469696969696976,48.872727272727275,1.3181818181818181,,,6.689999999999999,4.77,5.110000000000003,5.28,,,,208677.0,105557.5,103119.5,2564000.0,17389.750000000004,8796.458333333334,8593.291666666666,-5.099999999999997,8.91,2.5,1.0,1986706834.0,5405000.0,4082000.0,3747000.0,335000.0,0.7552266419981495,0.08206761391474769,4.0,0.0
2009-01-01,London,219931.36297454545,50.839251755151516,11603.0,477551.8859340624,335963.15032531245,251897.398471875,186664.09504515157,214194.0,6158980.0,11332.799736225581,1.212419190931035,166017.69696969696,7942500.0,169450.0,0.02165643142356754,181519.27573937643,828.7999999999995,-0.013215859030836996,1.2999999999999996,2019.6132566555602,3.123181656784014,1.932959786846789,3.123181656784014,1720.0,573.3333333333331,1730.0,40.469696969696976,48.872727272727275,1.3181818181818181,,,6.129999999999997,4.349999999999998,4.76,4.939999999999999,,,,204456.5,108822.5,95634.0,2665000.0,17038.041666666664,9068.541666666668,7969.500000000001,-5.099999999999997,59.96000000000002,1.75,1.0,1986706834.0,5413000.0,4071000.0,3730000.0,341000.0,0.752078329946425,0.08376320314419061,1.0,1105.0
2009-02-01,London,221842.31243363634,51.34496363666668,11843.0,482227.561846875,338543.719019375,254308.07878062496,188151.11362363637,214194.0,6158980.0,11332.799736225581,1.212419190931035,166017.69696969696,7942500.0,190040.0,0.02426979141942459,181519.27573937643,834.0,0.006274131274131234,1.1000000000000005,2041.8290024787711,3.0421385001949046,1.8070764798235874,3.0421385001949046,1720.0,573.3333333333331,1730.0,40.469696969696976,48.872727272727275,1.3181818181818181,,,5.97,4.349999999999998,4.560000000000001,4.97,,,,204456.5,108822.5,95634.0,2665000.0,17038.041666666664,9068.541666666668,7969.500000000001,-5.099999999999997,59.96000000000002,1.25,0.0,1986706834.0,5421000.0,4059000.0,3710000.0,349000.0,0.7487548422800218,0.08598176890859814,1.0,0.0
2009-03-01,London,222799.99729242414,51.55841741666667,11600.0,488061.06869281246,341546.7744090625,256233.99124843747,188677.85745090913,214194.0,6158980.0,11332.799736225581,1.212419190931035,166017.69696969696,7942500.0,202420.0,0.025879065045268504,181519.27573937643,833.5999999999996,-0.00047961630695436686,1.1000000000000005,2064.289121506037,2.6112017390897178,1.9862995432438595,2.6112017390897178,1720.0,573.3333333333331,1730.0,40.469696969696976,48.872727272727275,1.3181818181818181,,,,3.980000000000001,4.4099999999999975,4.949999999999999,,,,204456.5,108822.5,95634.0,2665000.0,17038.041666666664,9068.541666666668,7969.500000000001,-5.099999999999997,59.96000000000002,0.75,0.0,1986706834.0,5428000.0,4052000.0,3689000.0,363000.0,0.7464996315401617,0.08958538993089828,1.0,0.0
2009-04-01,London,223607.02785151513,51.75766461181818,11631.0,491064.3155812502,343398.74150124996,257371.71542812506,189391.85284606062,214194.0,6158980.0,11332.799736225581,1.212419190931035,166017.69696969696,7942500.0,209460.0,0.02686437328216268,181519.27573937643,834.4000000000004,0.0009596928982724684,-1.1000000000000005,2041.5819411694702,2.9701740332405397,2.1759807167534437,2.9701740332405397,1730.0,576.6666666666667,1710.0,40.469696969696976,48.872727272727275,1.3181818181818181,,,,4.019999999999997,4.299999999999999,4.879999999999998,,,,204456.5,108822.5,95634.0,2665000.0,17038.041666666664,9068.541666666668,7969.500000000001,-5.0,59.96000000000002,0.5,0.0,1986706834.0,5436000.0,4045000.0,3673000.0,372000.0,0.7441133186166302,0.09196538936959216,2.0,0.0
2009-05-01,London,225815.46586727272,52.135185863030294,11130.0,494340.98489468754,345924.17004343733,259029.76611843743,191415.4264718182,214450.0,6167485.0,11332.799736225581,1.212419190931035,166017.69696969696,7942500.0,214280.0,0.02740090269751053,181536.88980660442,839.5,0.006112176414189818,0.10000000000000005,2043.6235231106402,3.1545571085610087,2.671665676135969,3.1545571085610087,1730.0,576.6666666666667,1710.0,40.469696969696976,48.872727272727275,1.3181818181818181,,,,3.980000000000001,4.290000000000002,4.930000000000004,,,,204456.5,108822.5,95634.0,2665000.0,17038.041666666664,9068.541666666668,7969.500000000001,-5.0,59.96000000000002,0.5,0.0,1986706834.0,5444000.0,4038000.0,3653000.0,385000.0,0.7417340191035999,0.09534422981674102,2.0,256.0
2009-06-01,London,227343.6597827273,52.513191818181824,11334.0,494465.02477812505,346496.92705093743,259596.16792562496,192996.4350581818,214450.0,6167485.0,11332.799736225581,1.212419190931035,166017.69696969696,7942500.0,214625.0,0.02744420683365338,181536.88980660442,841.9000000000004,0.0028588445503274773,-0.4000000000000002,2035.4490290181984,2.8703795485661154,2.7547772273535,2.8703795485661154,1730.0,576.6666666666667,1710.0,40.469696969696976,48.872727272727275,1.3181818181818181,,,6.47,4.45,4.860000000000002,5.54,,,,204456.5,108822.5,95634.0,2665000.0,17038.041666666664,9068.541666666668,7969.500000000001,-5.0,59.96000000000002,0.5,0.0,1986706834.0,5450000.0,4063000.0,3690000.0,373000.0,0.7455045871559633,0.09180408565099676,2.0,0.0
2009-07-01,London,229468.0904618182,52.84399069757577,10467.0,499300.66915718745,349630.0210806249,261893.4974753125,194832.5603390909,227827.0,6835170.0,11332.799736225581,1.212419190931035,166017.69696969696,7942500.0,219235.0,0.027684666430648156,164764.4597680326,841.9000000000004,0.0,-0.2000000000000001,2031.3781309601613,3.1723515845631924,3.107402702539072,3.1723515845631924,3150.0,1049.9999999999998,3140.0,40.469696969696976,48.872727272727275,1.3181818181818181,,,6.47,4.42,4.669999999999999,5.680000000000004,,,,204456.5,108822.5,95634.0,2665000.0,17038.041666666664,9068.541666666668,7969.500000000001,-2.7000000000000015,59.96000000000002,0.5,0.0,1986706834.0,5457000.0,4061000.0,3682000.0,379000.0,0.7441817848634783,0.09332676680620541,3.0,3954.0
2009-08-01,London,229850.39373181816,52.91942453303031,10187.0,500867.1683196875,350640.08844718756,262510.2129065625,195219.99103878794,227827.0,6835170.0,11332.799736225581,1.212419190931035,166017.69696969696,7942500.0,224490.0,0.0283035254391006,164764.4597680326,845.7999999999995,0.004632379142415877,0.10000000000000005,2033.4095090911212,3.0487157111372185,2.9692470567631197,3.0487157111372185,3150.0,1049.9999999999998,3140.0,40.469696969696976,48.872727272727275,1.3181818181818181,,,6.439999999999999,4.430000000000003,4.810000000000001,5.72,,,,204456.5,108822.5,95634.0,2665000.0,17038.041666666664,9068.541666666668,7969.500000000001,-2.7000000000000015,59.96000000000002,0.5,0.0,1986706834.0,5464000.0,4077000.0,3692000.0,385000.0,0.7461566617862373,0.09443218052489576,3.0,0.0
2009-09-01,London,231150.87098424244,53.244750366666665,10648.0,505266.5276796875,353497.9879653125,264787.74816343747,196049.00652212123,230051.0,6855598.0,11332.799736225581,1.212419190931035,166017.69696969696,7942500.0,227005.0,0.02855524353189245,164985.44296969974,849.4000000000004,0.004256325372428593,0.8999999999999995,2051.71019467294,3.0481090024040323,3.0127036052976264,3.0481090024040323,3150.0,1049.9999999999998,3140.0,40.469696969696976,48.872727272727275,1.3181818181818181,,,6.4199999999999955,4.47,4.819999999999997,5.689999999999999,,,,204456.5,108822.5,95634.0,2665000.0,17038.041666666664,9068.541666666668,7969.500000000001,-2.7000000000000015,59.96000000000002,0.5,0.0,1986706834.0,5470000.0,4082000.0,3691000.0,391000.0,0.7462522851919563,0.09578637922586972,3.0,2224.0
2009-10-01,London,232384.7296945454,53.56829952909092,10257.0,506618.18338875007,354855.63297843747,265993.0820106251,197035.90918484848,230051.0,6855598.0,11332.799736225581,1.212419190931035,166017.69696969696,7942500.0,228285.0,0.028764435833827734,164985.44296969974,852.0999999999996,0.0031787143866259804,1.5,2082.485847593036,3.0810935166168782,2.936214988453183,3.0810935166168782,2280.0,759.9999999999999,2250.0,40.469696969696976,48.872727272727275,1.3181818181818181,,,6.550000000000003,4.319999999999997,4.819999999999997,5.669999999999997,,,,204456.5,108822.5,95634.0,2665000.0,17038.041666666664,9068.541666666668,7969.500000000001,-2.900000000000001,59.96000000000002,0.5,0.0,1986706834.0,5477000.0,4087000.0,3704000.0,383000.0,0.746211429614753,0.09371176902373386,4.0,0.0
2009-11-01,London,234575.05631909095,54.03027294787881,11140.0,511955.047953125,359429.61037593754,269357.30478187493,198814.026050303,237619.0,6853741.0,11332.799736225581,1.212419190931035,166017.69696969696,7942500.0,222845.0,0.028070270527554245,178834.09186279232,854.5,0.0028165708250205146,-0.30000000000000004,2076.238390050254,3.086153300639849,2.8304647046376625,3.086153300639849,2280.0,759.9999999999999,2250.0,40.469696969696976,48.872727272727275,1.3181818181818181,,,6.620000000000003,4.099999999999998,4.879999999999998,5.71,,,,204456.5,108822.5,95634.0,2665000.0,17038.041666666664,9068.541666666668,7969.500000000001,-2.900000000000001,59.96000000000002,0.5,0.0,1986706834.0,5484000.0,4064000.0,3697000.0,367000.0,0.7410649161196201,0.09030511811023616,4.0,7568.0
